pos	baseline
25703151	0.9425
25703184	0.952
25703203	0.9544999999999999
25703211	0.9315
25703242	0.9610000000000001
25703687	0.964
25703738	0.958
25703753	0.964
25703902	0.949
25704010	0.9460000000000001
25704297	0.954
25704307	0.9495
25704691	0.9590000000000001
25704958	0.96
25705120	0.9565
25705316	0.9495
25705547	0.9465
25705701	0.889
25705843	0.7175
25707047	0.804
25707107	0.9265
25707361	0.8845000000000001
25707423	0.6365
25707453	0.7905
25707572	0.889
25707660	0.9015
25707729	0.806
25708039	0.897
25708069	0.928
25708194	0.9415
25708223	0.9490000000000001
25708247	0.963
25708301	0.9435
25708414	0.953
25708512	0.9630000000000001
25708536	0.9555
25708634	0.9430000000000001
25708662	0.879
25708693	0.9405000000000001
25708720	0.9504999999999999
25708757	0.9465
25708767	0.923
25708921	0.7075
25709062	0.8925000000000001
25709254	0.9355
25709310	0.952
25709376	0.942
25709398	0.9420000000000001
25709414	0.9404999999999999
25709421	0.959
25709493	0.9550000000000001
25709501	0.9480000000000001
25709525	0.7194999999999999
25709549	0.8715
25709557	0.954
25709564	0.9550000000000001
25709581	0.9255
25709611	0.9455
25709619	0.9595
25709627	0.9485
25709655	0.9390000000000001
25709662	0.9590000000000001
25709675	0.9650000000000001
25709793	0.964
25709803	0.962
25709836	0.9525
25709854	0.9505000000000001
25710087	0.6659999999999999
25710104	0.941
25710160	0.948
25710182	0.9285
25710213	0.9544999999999999
25710218	0.9555
25710247	0.9650000000000001
25710253	0.9625
25710321	0.95
25710324	0.9385
25710358	0.7535
25710409	0.8975
25710430	0.8995
25710460	0.9019999999999999
25710481	0.8655
25710511	0.895
25710532	0.8425
25710556	0.951
25710562	0.943
25710583	0.9165
25710613	0.9045000000000001
25710634	0.8999999999999999
25710839	0.8385
25710878	0.9299999999999999
25710951	0.9199999999999999
25710968	0.902
25711204	0.9575
25711281	0.7709999999999999
25711303	0.948
25711355	0.9495
25711437	0.8820000000000001
25711505	0.456
25711515	0.877
25711766	0.9575
25711822	0.957
25711939	0.9535
25711996	0.9475
25712049	0.9495
25712059	0.954
25712185	0.9615
25712264	0.962
25712309	0.9430000000000001
25712547	0.9525
25712560	0.9585
25712575	0.9525
25712679	0.9185000000000001
25712691	0.9044999999999999
25712748	0.5395000000000001
25712960	0.948
25712971	0.9495
25712985	0.9450000000000001
25713029	0.946
25713059	0.905
25713128	0.896
25713142	0.889
25713179	0.9345000000000001
25713186	0.9435
25713207	0.946
25713222	0.9235
25713320	0.649
25713340	0.7835000000000001
25713349	0.869
25713388	0.918
25713402	0.949
25713418	0.9444999999999999
25713427	0.933
25713446	0.9225
25713481	0.95
25713497	0.7909999999999999
25713586	0.9575
25713600	0.9515
25713616	0.9265
25713655	0.8085
25713664	0.96
25713674	0.9505000000000001
25713694	0.9475
25713720	0.9565000000000001
25713765	0.881
25713825	0.947
25713989	0.971
25713991	0.9670000000000001
25714011	0.9515
25714119	0.9410000000000001
25714160	0.44800000000000006
25714206	0.874
25714223	0.944
25714236	0.929
25714369	0.716
25714511	0.9490000000000001
25714572	0.943
25714710	0.9335
25714823	0.901
25715419	0.9275
25715475	0.925
25715507	0.9480000000000001
25715554	0.9359999999999999
25715634	0.705
25715846	0.9339999999999999
25716141	0.6960000000000001
25716973	0.2355
25716982	0.251
25717017	0.5745
25717113	0.8565
25717184	0.9344999999999999
25717209	0.9344999999999999
25717451	0.9245
25717483	0.885
25717547	0.8614999999999999
25717615	0.8375
25718024	0.931
25718500	0.876
25718604	0.8945000000000001
25718673	0.7565
25718679	0.95
25718692	0.9335
25718760	0.9304999999999999
25718963	0.9435
25719663	0.929
25719714	0.766
25719900	0.7665
25720010	0.855
25720125	0.7224999999999999
25720146	0.849
25720174	0.704
25720320	0.725
25720354	0.929
25720428	0.879
25720486	0.8045
25720717	0.461
25720774	0.9139999999999999
25721181	0.514
25721201	0.952
25721213	0.9355
25721270	0.907
25721280	0.951
25721320	0.3555
25721338	0.9485
25721367	0.9480000000000001
25721430	0.9404999999999999
25721468	0.9710000000000001
25721470	0.9695
25722095	0.956
25722135	0.956
25722277	0.949
25722338	0.6759999999999999
25722395	0.8475
25722406	0.928
25722426	0.9199999999999999
25722451	0.9255
25722494	0.9465
25722645	0.948
25722681	0.9319999999999999
25722687	0.9244999999999999
25722692	0.457
25722704	0.9480000000000001
25722719	0.907
25722775	0.9095
25722808	0.8300000000000001
25722860	0.9565000000000001
25722864	0.95
25722897	0.8685
25722907	0.9604999999999999
25722909	0.961
25722913	0.9510000000000001
25723138	0.9445
25723195	0.926
25723208	0.47750000000000004
25723239	0.8725
25723259	0.8360000000000001
25723354	0.6335
25723454	0.8619999999999999
25723791	0.864
25723817	0.9495
25723941	0.7035
25724156	0.8945000000000001
25724162	0.893
25724204	0.8744999999999999
25724224	0.8935
25724293	0.565
25724316	0.8785000000000001
25724388	0.883
25724456	0.9325
25724469	0.928
25725004	0.931
25725046	0.9425
25725064	0.935
25725125	0.754
25725733	0.9544999999999999
25725760	0.9555
25725799	0.95
25725831	0.9285000000000001
25725886	0.9580000000000001
25726019	0.958
25726056	0.9645000000000001
25726064	0.9655
25726077	0.9745
25726079	0.9690000000000001
25726143	0.961
25726162	0.946
25726209	0.724
25726328	0.9550000000000001
25726754	0.9655
25726759	0.9595
25726766	0.9450000000000001
25726792	0.9544999999999999
25726931	0.9450000000000001
25727039	0.843
25727074	0.953
25727082	0.9635
25727112	0.9615
25727137	0.9575
25727144	0.9505000000000001
25727198	0.9155
25727208	0.9119999999999999
25727240	0.944
25727405	0.776
25727442	0.747
25727523	0.9325
25727534	0.9544999999999999
25727550	0.9295
25727569	0.9435
25727592	0.9450000000000001
25727616	0.96
25727620	0.9705000000000001
25727622	0.968
25727657	0.9425
25727663	0.949
25727672	0.9470000000000001
25727726	0.9255
25727811	0.9095
25727828	0.937
25727851	0.8335
25727967	0.915
25727978	0.9390000000000001
25728252	0.7315
25728271	0.8925000000000001
25728295	0.829
25728308	0.946
25728328	0.9525
25728340	0.9365000000000001
25728417	0.8445
25728461	0.8875
25728473	0.9364999999999999
25728831	0.9275
25729095	0.924
25729105	0.7310000000000001
25729138	0.9415
25729190	0.9205000000000001
25729279	0.926
25729468	0.8079999999999999
25729503	0.9605000000000001
25729507	0.9505000000000001
25729537	0.919
25729948	0.9019999999999999
25729981	0.96
25729985	0.9625
25729992	0.9595
25730006	0.9565000000000001
25730089	0.9595
25730093	0.96
25730150	0.9075
25730177	0.9299999999999999
25730206	0.9369999999999999
25730233	0.9575
25730506	0.956
25730514	0.9375
25730524	0.6245
25730544	0.893
25730552	0.5369999999999999
25730568	0.8305
25730709	0.6105
25730755	0.9339999999999999
25730773	0.844
25730782	0.859
25730882	0.6365000000000001
25730985	0.9099999999999999
25731005	0.911
25731071	0.8775
25731079	0.6205
25731134	0.8305
25731198	0.837
25731259	0.5579999999999999
25731270	0.8705
25731328	0.933
25731349	0.9375
25731354	0.9484999999999999
25731386	0.938
25731413	0.8680000000000001
25731444	0.9125
25731536	0.659
25731618	0.944
25731631	0.949
25731826	0.921
25731879	0.9285
25731888	0.9430000000000001
25731909	0.9584999999999999
25731915	0.9530000000000001
25731991	0.9285000000000001
25732024	0.9495
25732045	0.854
25732052	0.8945000000000001
25732058	0.9355
25732075	0.762
25732115	0.871
25732192	0.9435
25732196	0.9515
25732199	0.9584999999999999
25732227	0.9545
25732259	0.9475
25732312	0.948
25732415	0.9425
25732439	0.9315
25732471	0.8895000000000001
25732668	0.7915
25732746	0.904
25732842	0.8425
25732960	0.6930000000000001
25732989	0.8995
25733071	0.9395
25733120	0.494
25733137	0.7869999999999999
25733165	0.949
25733167	0.9595
25733179	0.9255
25733197	0.8935
25733323	0.8865000000000001
25733384	0.9495
25733736	0.746
25733856	0.9435
25733886	0.9484999999999999
25733910	0.9505000000000001
25733920	0.951
25733926	0.9485
25733982	0.9564999999999999
25734081	0.6875
25734259	0.9544999999999999
25734271	0.9575
25734567	0.7355
25734597	0.956
25734616	0.9655
25734629	0.9635
25734635	0.9635
25734659	0.9555
25734782	0.9185
25734845	0.962
25734882	0.974
25734884	0.97
25734992	0.9590000000000001
25735013	0.9550000000000001
25735056	0.9535
25735075	0.952
25735256	0.714
25735300	0.9520000000000001
25735333	0.9535
25735343	0.9045000000000001
25735363	0.9445000000000001
25735419	0.539
25735509	0.9185
25735603	0.9244999999999999
25735611	0.9135
25735723	0.937
25735842	0.9359999999999999
25735847	0.954
25735863	0.9585
25735865	0.7335
25735919	0.808
25735999	0.9490000000000001
25736052	0.9550000000000001
25736097	0.9239999999999999
25736126	0.9339999999999999
25736140	0.8155
25736177	0.9395
25736189	0.9550000000000001
25736314	0.6835
25736323	0.9435
25736360	0.9485
25736371	0.8115000000000001
25736601	0.938
25736618	0.953
25736655	0.9545
25736684	0.9655
25736709	0.9625
25736730	0.9585
25736782	0.9630000000000001
25736831	0.9640000000000001
25736990	0.9465
25737014	0.929
25737034	0.9319999999999999
25737057	0.7244999999999999
25737061	0.9410000000000001
25737066	0.9425
25737082	0.6775
25737128	0.8965000000000001
25737161	0.8565
25737235	0.943
25737310	0.9430000000000001
25737380	0.529
25737728	0.898
25737771	0.9520000000000001
25738229	0.9425
25738339	0.501
25738497	0.7484999999999999
25738549	0.505
25738606	0.9480000000000001
25738923	0.7785
25739171	0.653
25739426	0.9355
25739901	0.53
25740015	0.944
25740018	0.9465
25740173	0.532
25740178	0.9345000000000001
25740305	0.907
25740413	0.8405
25740590	0.493
25740904	0.811
25741161	0.9395
25741282	0.9625
25741462	0.9455
25741485	0.9505000000000001
25741499	0.9575
25741625	0.8340000000000001
25741833	0.457
25741989	0.8045
25742290	0.8295
25742358	0.9215
25742707	0.519
25743274	0.6030000000000001
25743673	0.944
25743870	0.9299999999999999
25744001	0.8125
25744322	0.9380000000000001
25744329	0.887
25744336	0.9079999999999999
25744363	0.47
25744412	0.789
25744439	0.96
25744460	0.963
25744470	0.9515
25744478	0.9520000000000001
25744547	0.7769999999999999
25744725	0.935
25744777	0.6639999999999999
25744894	0.9259999999999999
25744990	0.8255
25745117	0.946
25745121	0.935
25745135	0.9385
25745179	0.9544999999999999
25745206	0.9695
25745208	0.9635
25745227	0.938
25745365	0.929
25745489	0.7829999999999999
25745531	0.9215
25745595	0.9415
25745601	0.96
25745603	0.95
25745612	0.9535
25745616	0.9575
25745637	0.8055000000000001
25745752	0.956
25745783	0.9580000000000001
25745792	0.9524999999999999
25745836	0.958
25745859	0.9404999999999999
25745861	0.9625
25745900	0.9630000000000001
25745921	0.9610000000000001
25745944	0.9650000000000001
25745960	0.9695
25745964	0.967
25745968	0.9670000000000001
25745977	0.9724999999999999
25745979	0.97
25745981	0.9570000000000001
25745987	0.9624999999999999
25745989	0.931
25745993	0.9225
25746101	0.9225
25746110	0.9495
25746117	0.9625
25746120	0.961
25746138	0.9604999999999999
25746148	0.9715
25746150	0.9695
25746157	0.968
25746161	0.969
25746180	0.9665
25746184	0.9645000000000001
25746193	0.961
25746211	0.9580000000000001
25746218	0.9570000000000001
25746234	0.87
25746251	0.961
25746266	0.966
25746272	0.967
25746275	0.9655
25746281	0.9495
25746290	0.9595
25746316	0.9715
25746318	0.964
25746324	0.9570000000000001
25746367	0.96
25746373	0.9604999999999999
25746377	0.969
25746379	0.969
25746382	0.963
25746398	0.97
25746400	0.9665
25746410	0.9585
25746417	0.9635
25746422	0.9635
25746426	0.9525
25746452	0.9645
25746458	0.964
25746482	0.958
25746500	0.963
25746505	0.9715
25746507	0.9690000000000001
25746512	0.9675
25746514	0.963
25746518	0.9655
25746520	0.9665
25746522	0.9635
25746531	0.9585
25746539	0.945
25746612	0.6485
25746665	0.882
25746698	0.885
25746704	0.946
25746739	0.9495
25746765	0.9359999999999999
25746771	0.9575
25746797	0.9550000000000001
25746817	0.946
25746838	0.9375
25746875	0.9715
25746877	0.968
25746920	0.963
25746959	0.9610000000000001
25746965	0.9540000000000001
25746971	0.9495
25746980	0.9650000000000001
25746985	0.9610000000000001
25747026	0.9465000000000001
25747045	0.901
25747207	0.9590000000000001
25747298	0.9545
25747394	0.9219999999999999
25747422	0.7705
25747430	0.946
25747530	0.556
25747565	0.9545
25747571	0.9520000000000001
25747576	0.9295
25747589	0.8840000000000001
25747599	0.7925
25747612	0.9545000000000001
25747683	0.9039999999999999
25747818	0.859
25747868	0.782
25747911	0.9550000000000001
25747971	0.9630000000000001
25747986	0.9635
25747991	0.961
25747994	0.957
25748002	0.95
25748093	0.963
25748105	0.959
25748121	0.9460000000000001
25748275	0.622
25748482	0.9525
25748675	0.9495
25748681	0.9464999999999999
25748690	0.9604999999999999
25748774	0.9395
25748811	0.8284999999999999
25748866	0.919
25748888	0.9435
25749053	0.9504999999999999
25749387	0.7495
25749500	0.901
25749541	0.9405000000000001
25749585	0.8925000000000001
25749653	0.9365
25749881	0.9450000000000001
25749972	0.9385
25749988	0.9464999999999999
25750032	0.818
25750046	0.8965
25750106	0.953
25750120	0.9425
25750174	0.7765
25750198	0.896
25750484	0.845
25750667	0.9590000000000001
25750673	0.961
25750811	0.9615
25751067	0.9470000000000001
25751109	0.9395
25751170	0.956
25751249	0.9595
25751606	0.9550000000000001
25751929	0.9165000000000001
25751973	0.882
25752036	0.8995
25752080	0.915
25752139	0.949
25752164	0.9235
25752194	0.827
25752516	0.9390000000000001
25753364	0.1
25753559	0.9275
25753615	0.9535
25753882	0.9395
25753890	0.9485
25754132	0.9555
25754160	0.954
25754310	0.887
25754358	0.9180000000000001
25754387	0.9415
25754458	0.9540000000000001
25754488	0.962
25754664	0.9544999999999999
25754860	0.8805000000000001
25754895	0.9565000000000001
25755072	0.887
25755100	0.9440000000000001
25755509	0.96
25755606	0.933
25755844	0.9464999999999999
25755865	0.9265000000000001
25755911	0.518
25756023	0.9355
25756081	0.9510000000000001
25756131	0.899
25756166	0.9535
25756251	0.9415
25756300	0.9405000000000001
25756338	0.8574999999999999
25756613	0.9555
25756615	0.96
25756624	0.9570000000000001
25756660	0.9475
25756700	0.9365
25756738	0.9404999999999999
25756839	0.9390000000000001
25756865	0.962
25756888	0.958
25756914	0.952
25756927	0.9580000000000001
25757021	0.9595
25757040	0.9295
25757161	0.9495
25757236	0.95
25757274	0.9475
25757313	0.9650000000000001
25757315	0.9645
25757321	0.9575
25757325	0.97
25757327	0.9675
25757337	0.9610000000000001
25757340	0.968
25757342	0.9630000000000001
25757369	0.9630000000000001
25757371	0.959
25757428	0.721
25757445	0.9344999999999999
25757460	0.9555
25757468	0.935
25757561	0.9664999999999999
25757602	0.964
25757605	0.9605000000000001
25757642	0.9515
25757685	0.9035
25757721	0.874
25757762	0.867
25757830	0.9165000000000001
25757841	0.9295
25757873	0.9435
25757885	0.871
25757921	0.9455
25757973	0.9
25758162	0.937
25758176	0.9415
25758248	0.9275
25758286	0.951
25758378	0.9345000000000001
25758422	0.7729999999999999
25758453	0.9444999999999999
25758502	0.9450000000000001
25758540	0.9530000000000001
25758575	0.9630000000000001
25758579	0.9590000000000001
25758666	0.953
25758676	0.9615
25758691	0.9650000000000001
25758779	0.937
25759002	0.9535
25759026	0.969
25759028	0.9625
25759038	0.956
25759208	0.9275
25759298	0.932
25759585	0.9610000000000001
25759592	0.957
25759619	0.9544999999999999
25759626	0.918
25759670	0.9565
25759691	0.9510000000000001
25759740	0.8414999999999999
25759923	0.954
25759929	0.948
25760047	0.336
25760079	0.8345
25760100	0.9125
25760109	0.925
25760241	0.928
25760292	0.9345
25760313	0.8474999999999999
25760335	0.9390000000000001
25760348	0.956
25760365	0.9390000000000001
25760419	0.957
25760514	0.9085000000000001
25760554	0.9544999999999999
25760584	0.9490000000000001
25760593	0.9585
25760613	0.9615
25760819	0.96
25760929	0.962
25760932	0.96
25760951	0.9475
25760975	0.9575
25760998	0.9135
25761003	0.9
25761048	0.87
25761059	0.8935
25761077	0.9215
25761082	0.938
25761133	0.9620000000000001
25761136	0.9610000000000001
25761140	0.9570000000000001
25761147	0.9515
25761181	0.94
25761200	0.8955000000000001
25761218	0.7865
25761287	0.9484999999999999
25761290	0.9510000000000001
25761390	0.9225
25761405	0.9475
25761410	0.9415
25761419	0.754
25761437	0.5650000000000001
25761519	0.9465
25761568	0.837
25761684	0.958
25761816	0.936
25761861	0.956
25761874	0.95
25761877	0.505
25762029	0.9555
25762034	0.9664999999999999
25762040	0.9604999999999999
25762053	0.956
25762071	0.9545000000000001
25762088	0.9535
25762098	0.9585
25762199	0.9540000000000001
25762212	0.8734999999999999
25762271	0.9395
25762290	0.9415
25762303	0.9344999999999999
25762420	0.946
25762430	0.9325
25762437	0.9535
25762505	0.765
25762524	0.9435
25762534	0.95
25762543	0.9520000000000001
25762557	0.94
25762604	0.6935
25762626	0.9450000000000001
25762639	0.9595
25762722	0.941
25762749	0.9445000000000001
25762761	0.9485
25762862	0.938
25762908	0.952
25762944	0.932
25763000	0.9415
25763027	0.889
25763136	0.7729999999999999
25763184	0.9215
25763221	0.9590000000000001
25763252	0.947
25763260	0.956
25763282	0.9565
25763376	0.947
25763610	0.7075
25763686	0.951
25763716	0.9605000000000001
25763724	0.9585
25763727	0.9610000000000001
25763741	0.8445
25763866	0.9464999999999999
25763881	0.9404999999999999
25763924	0.522
25763965	0.853
25764009	0.748
25764058	0.9530000000000001
25764066	0.9390000000000001
25764138	0.5325
25764142	0.429
25764178	0.14300000000000002
25764219	0.633
25764269	0.07
25764294	0.0745
25764401	0.027
25764405	0.0365
25764430	0.08600000000000001
25764449	0.16699999999999998
25764706	0.9375
25764713	0.7204999999999999
25764724	0.9410000000000001
25764743	0.9404999999999999
25764804	0.8880000000000001
25764826	0.8845000000000001
25764850	0.9404999999999999
25764905	0.497
25764925	0.9205
25764950	0.4465
25764990	0.7
25765035	0.9179999999999999
25765074	0.7949999999999999
25765111	0.4985
25765170	0.8674999999999999
25765212	0.952
25765214	0.9550000000000001
25765350	0.9179999999999999
25765651	0.8895000000000001
25765768	0.8885000000000001
25765908	0.6465
25765946	0.9335
25765974	0.9504999999999999
25765978	0.9464999999999999
25766002	0.9475
25766004	0.9570000000000001
25766015	0.9450000000000001
25766077	0.9364999999999999
25766264	0.9504999999999999
25766432	0.923
25766442	0.8734999999999999
25766553	0.9295
25766626	0.9555
25766631	0.9575
25766672	0.9495
25766736	0.9480000000000001
25766769	0.948
25766780	0.9239999999999999
25766815	0.3045
25766941	0.8015
25767001	0.37
25767075	0.1055
25767107	0.104
25767137	0.512
25767147	0.525
25767182	0.7785
25767188	0.5725
25767202	0.9069999999999999
25767253	0.9335
25767327	0.8725
25767421	0.9035
25767876	0.9504999999999999
25767917	0.9535
25767980	0.8755000000000001
25768077	0.9420000000000001
25768097	0.9530000000000001
25768120	0.9265000000000001
25768233	0.9510000000000001
25768242	0.9375
25768262	0.931
25768490	0.957
25768503	0.9425
25768600	0.9185000000000001
25768670	0.9485
25768711	0.9145000000000001
25768841	0.9329999999999999
25768864	0.956
25768897	0.9530000000000001
25768922	0.9285
25768971	0.9365
25769003	0.911
25769050	0.811
25769093	0.933
25769113	0.9045
25769183	0.9205000000000001
25769223	0.94
25769233	0.9329999999999999
25769254	0.9495
25769264	0.9544999999999999
25769271	0.9305
25769289	0.9595
25769297	0.932
25769317	0.962
25769319	0.96
25769360	0.736
25769366	0.938
25769440	0.403
25769469	0.9265
25769471	0.9544999999999999
25769484	0.966
25769487	0.976
25769489	0.9685
25769509	0.9610000000000001
25769516	0.9645
25769523	0.9590000000000001
25769534	0.923
25769562	0.955
25769638	0.9570000000000001
25769642	0.9590000000000001
25769688	0.9480000000000001
25769698	0.4955
25769700	0.9495
25769706	0.9635
25769710	0.9584999999999999
25769720	0.9665000000000001
25769726	0.973
25769728	0.966
25769745	0.9495
25769751	0.9285
25769767	0.956
25769771	0.9685
25769774	0.966
25769784	0.964
25769790	0.9635
25769816	0.9604999999999999
25769881	0.9585
25769890	0.96
25769923	0.9555
25770009	0.9395
25770031	0.9625
25770066	0.9590000000000001
25770071	0.9604999999999999
25770077	0.9625
25770187	0.961
25770190	0.9590000000000001
25770304	0.9625
25770340	0.9685
25770342	0.971
25770349	0.965
25770356	0.964
25770385	0.963
25770407	0.9595
25770413	0.9365
25770421	0.9495
25770447	0.9515
25770500	0.9490000000000001
25770575	0.9405000000000001
25770673	0.958
25770886	0.9564999999999999
25770898	0.9595
25771084	0.9185
25771176	0.8565
25771267	0.9504999999999999
25771309	0.8865000000000001
25771351	0.8
25771426	0.883
25771639	0.9450000000000001
25771763	0.9315
25771831	0.9395
25772035	0.9159999999999999
25772210	0.9045000000000001
25772396	0.5715
25772464	0.9035
25772609	0.9105000000000001
25772783	0.9299999999999999
25773082	0.7175
25773147	0.865
25773206	0.9035
25773470	0.9139999999999999
25773476	0.8034999999999999
25773883	0.6965000000000001
25773913	0.9279999999999999
25773929	0.925
25774136	0.532
25774360	0.926
25774434	0.9485
25774505	0.861
25774907	0.923
25775028	0.9555
25775032	0.9655
25775034	0.9610000000000001
25775044	0.9364999999999999
25775077	0.7110000000000001
25775120	0.6285000000000001
25775245	0.948
25775262	0.946
25775300	0.9470000000000001
25775431	0.95
25775484	0.8535
25775670	0.72
25775753	0.6395
25775888	0.9255
25776081	0.9105
25776088	0.867
25776162	0.488
25776456	0.9375
25776462	0.918
25777019	0.926
25777153	0.929
25777453	0.944
25777517	0.79
25777580	0.8015
25777883	0.9485
25778547	0.786
25778827	0.801
25778930	0.922
25778949	0.873
25779470	0.47750000000000004
25779620	0.814
25779678	0.8665
25779984	0.9430000000000001
25779999	0.8314999999999999
25780563	0.9299999999999999
25780649	0.9259999999999999
25780881	0.432
25780950	0.8534999999999999
25781176	0.748
25781545	0.873
25781569	0.9355
25781893	0.629
25782281	0.9444999999999999
25782283	0.9450000000000001
25782409	0.9255
25782419	0.9484999999999999
25782423	0.942
25782445	0.913
25782484	0.9435
25782960	0.952
25783425	0.648
25783572	0.9299999999999999
25783591	0.9410000000000001
25783782	0.5265
25783925	0.93
25784467	0.954
25784864	0.9615
25784875	0.9605000000000001
25784885	0.939
25785021	0.6285000000000001
25785123	0.95
25785401	0.9644999999999999
25785473	0.9455
25785819	0.9115
25785933	0.9359999999999999
25786020	0.819
25786082	0.7925
25786122	0.507
25786206	0.939
25786799	0.8975
25786897	0.8
25787000	0.849
25787013	0.84
25787065	0.7949999999999999
25787194	0.863
25787532	0.889
25787962	0.926
25788210	0.9390000000000001
25788433	0.5015000000000001
25788533	0.9279999999999999
25788549	0.5954999999999999
25788696	0.9440000000000001
25788834	0.797
25789048	0.249
25789293	0.771
25789393	0.9105
25789543	0.8855000000000001
25789891	0.838
25790013	0.5820000000000001
25790033	0.386
25790136	0.5479999999999999
25790596	0.7589999999999999
25791010	0.5295
25791225	0.7609999999999999
25791248	0.8809999999999999
25791254	0.911
25791424	0.8175
25791447	0.5535000000000001
25791562	0.8680000000000001
25791682	0.9475
25791975	0.9455
25792178	0.9415
25792254	0.4745
25792334	0.7954999999999999
25792720	0.917
25792760	0.9425
25792869	0.6904999999999999
25792875	0.8654999999999999
25792906	0.9135
25792921	0.7755
25792954	0.7195
25793006	0.773
25793013	0.9275
25793030	0.486
25793036	0.7344999999999999
25793149	0.9169999999999999
25793153	0.8145
25793186	0.7230000000000001
25793259	0.873
25793303	0.9285
25793403	0.8170000000000001
25793429	0.8805
25793503	0.8240000000000001
25793688	0.907
25793899	0.939
25793938	0.916
25793962	0.937
25793970	0.8114999999999999
25794055	0.9495
25794059	0.956
25794104	0.8965000000000001
25794285	0.9465000000000001
25794298	0.952
25794343	0.523
25794543	0.8999999999999999
25794714	0.528
25794750	0.4955
25794941	0.448
25794959	0.5825
25795189	0.9339999999999999
25795194	0.9555
25795269	0.877
25795407	0.9380000000000001
25795422	0.908
25795432	0.747
25795447	0.9355
25795461	0.9305
25795482	0.9295
25795497	0.94
25795606	0.9585
25795643	0.9570000000000001
25795712	0.9555
25795718	0.9545
25795813	0.5805
25795884	0.9179999999999999
25796295	0.911
25796305	0.9259999999999999
25796313	0.9445000000000001
25796440	0.9425
25796507	0.9365
25796889	0.9390000000000001
25796969	0.486
25797029	0.9525
25797077	0.946
25797252	0.9465000000000001
25797401	0.9
25797515	0.9450000000000001
25797519	0.9415
25797633	0.893
25797645	0.9239999999999999
25797802	0.8945000000000001
25797809	0.862
25797896	0.925
25797971	0.9484999999999999
25797988	0.9510000000000001
25798017	0.8420000000000001
25798209	0.946
25798241	0.9464999999999999
25798265	0.8839999999999999
25798296	0.9515
25798336	0.952
25798412	0.9345000000000001
25798471	0.818
25798601	0.496
25798645	0.9375
25798695	0.876
25798747	0.908
25798882	0.5545
25798946	0.7435
25798969	0.9139999999999999
25799020	0.6405
25799082	0.8260000000000001
25799092	0.9259999999999999
25799132	0.7195
25799263	0.9425
25799265	0.9425
25799362	0.7855
25799381	0.9115
25799394	0.7144999999999999
25799479	0.7304999999999999
25799896	0.706
25800182	0.9430000000000001
25800190	0.943
25800289	0.8855
25800318	0.9075
25800326	0.6205
25800332	0.928
25800459	0.8955
25800478	0.645
25800508	0.9315
25800795	0.944
25800840	0.9390000000000001
25800849	0.8734999999999999
25800901	0.914
25800915	0.9520000000000001
25800997	0.8995
25801155	0.9484999999999999
25801334	0.82
25801385	0.9255
25801475	0.9315
25801535	0.9425
25801620	0.45349999999999996
25801741	0.5994999999999999
25801798	0.833
25802040	0.8995
25802291	0.614
25802306	0.9025
25802346	0.953
25802350	0.9410000000000001
25802401	0.9235
25802533	0.9570000000000001
25802541	0.9555
25802544	0.9584999999999999
25802564	0.9630000000000001
25802673	0.963
25802679	0.96
25802787	0.9510000000000001
25802854	0.9365
25803048	0.9490000000000001
25803079	0.8484999999999999
25803484	0.5095000000000001
25803641	0.8275
25803692	0.9550000000000001
25803756	0.8899999999999999
25804176	0.854
25804350	0.8865000000000001
25804975	0.9515
25805022	0.95
25805844	0.905
25806258	0.9515
25806810	0.958
25806838	0.952
25807187	0.9435
25808056	0.8579999999999999
25808119	0.2425
25808132	0.7024999999999999
25808907	0.849
25808946	0.8525
25808976	0.6095
25809354	0.9075
25809375	0.909
25809564	0.8460000000000001
25809594	0.8534999999999999
25809856	0.879
25809875	0.9470000000000001
25810236	0.9495
25810535	0.905
25810787	0.8395
25811212	0.6755
25811248	0.8665
25811684	0.0965
25811970	0.8785000000000001
25811986	0.916
25811992	0.9325
25812019	0.9255
25812064	0.9299999999999999
25812074	0.9125
25812086	0.958
25812088	0.7515000000000001
25812091	0.957
25812096	0.9395
25812119	0.9215
25812127	0.9555
25812139	0.9555
25812144	0.7949999999999999
25812145	0.599
25812162	0.9690000000000001
25812164	0.972
25812182	0.953
25812190	0.9535
25812198	0.9550000000000001
25812210	0.9564999999999999
25812218	0.7484999999999999
25812261	0.9530000000000001
25812297	0.966
25812322	0.94
25812341	0.9535
25812345	0.9515
25812353	0.3995
25812385	0.9524999999999999
25812392	0.9535
25812447	0.734
25812453	0.9544999999999999
25812457	0.96
25812461	0.956
25812487	0.9480000000000001
25812501	0.9510000000000001
25812527	0.9455
25812537	0.9530000000000001
25812541	0.7745
25812548	0.9565
25812566	0.9435
25812577	0.7155
25812580	0.9445000000000001
25812603	0.699
25812613	0.9495
25812617	0.9580000000000001
25812625	0.9099999999999999
25812643	0.8905000000000001
25812653	0.958
25812657	0.9605000000000001
25812662	0.954
25812702	0.9555
25812726	0.9535
25812742	0.9279999999999999
25812766	0.9435
25812770	0.7444999999999999
25812800	0.956
25812806	0.9590000000000001
25812810	0.7469999999999999
25812822	0.9465
25812826	0.9299999999999999
25812856	0.9355
25812860	0.942
25812868	0.9455
25812873	0.9505000000000001
25812877	0.939
25812891	0.503
25812901	0.95
25812905	0.9515
25812938	0.9405000000000001
25812951	0.9309999999999999
25812955	0.9105000000000001
25812988	0.9390000000000001
25812996	0.9505000000000001
