window_start	window_end	window_mid	pwsdel_retained_maternal_mean	n_pwsdel_samples	asdel_retained_paternal_mean	n_asdel_samples	reciprocal_delta	reciprocal_delta_smoothed	abs_reciprocal_delta_smoothed	boundary_threshold	delta_state	pwsdel_retained_maternal_mean_smoothed	asdel_retained_paternal_mean_smoothed	panel_label
23234000	23235000	23234500	0.9799766666666668	5	0.886888888888889	3	0.0930877777777777	-0.0073853984708320995	0.0073853984708321	0.1	low_delta	0.9080290009822048	0.9206596873864048	shared methylation scaffold
23235000	23236000	23235500	0.9064084422512668	5	0.9308768755407244	3	-0.0244684332894573	-0.00410104670016745	0.0041010467001674	0.1	low_delta	0.9121152479537796	0.9187360544217688	shared methylation scaffold
23236000	23237000	23236500	0.9189129075919772	5	0.9206596873864048	3	-0.0017467797944276	-0.00410104670016745	0.0041010467001674	0.1	low_delta	0.9121152479537796	0.9206596873864048	shared methylation scaffold
23237000	23238000	23237500	NaN	0	NaN	0	NaN	-0.0073853984708320995	0.0073853984708321	0.1	low_delta	0.9121152479537796	0.9206596873864048	shared methylation scaffold
23238000	23239000	23238500	0.739881466482609	5	0.6718963963963963	3	0.0679850700862126	-0.0073853984708320995	0.0073853984708321	0.1	low_delta	0.9121152479537796	0.9206596873864048	shared methylation scaffold
23239000	23240000	23239500	0.9152678366829808	5	0.896315502820463	3	0.0189523338625177	-0.0073853984708320995	0.0073853984708321	0.1	low_delta	0.9152678366829808	0.9215909090909092	shared methylation scaffold
23240000	23241000	23240500	0.951999086155175	5	0.9814325020231002	3	-0.0294334158679251	-0.0073853984708320995	0.0073853984708321	0.1	low_delta	0.9152678366829808	0.9257515151515152	shared methylation scaffold
23241000	23242000	23241500	0.6154933204834353	5	0.6565628112356053	3	-0.04106949075217	-0.0112403658308559	0.0112403658308559	0.1	low_delta	0.9121152479537796	0.9257515151515152	shared methylation scaffold
23242000	23243000	23242500	0.9694173490419205	5	0.9941930754283697	3	-0.0247757263864492	-0.0121123368396148	0.0121123368396148	0.1	low_delta	0.9092618451025232	0.9236712121212123	shared methylation scaffold
23243000	23244000	23243500	0.8407516683173389	5	0.9518771929824562	2	-0.1111255246651172	-0.01829038506453605	0.0182903850645361	0.1	low_delta	0.905781363628116	0.9257515151515152	shared methylation scaffold
23244000	23245000	23244500	0.8184012427955907	5	0.7730571428571429	2	0.0453440999384477	-0.01829038506453605	0.0182903850645361	0.1	low_delta	0.905781363628116	0.9257515151515152	shared methylation scaffold
23245000	23246000	23245500	0.8470485480113744	5	0.8574169428334715	2	-0.010368394822097	-0.0121123368396148	0.0121123368396148	0.1	low_delta	0.9064084422512668	0.9257515151515152	shared methylation scaffold
23246000	23247000	23246500	0.9051542850049652	5	0.9552419354838708	2	-0.0500876504789057	-0.0112403658308559	0.0112403658308559	0.1	low_delta	0.905781363628116	0.9236712121212123	shared methylation scaffold
23247000	23248000	23247500	0.8603014065743408	5	0.9878231707317072	2	-0.1275217641573665	-0.0112403658308559	0.0112403658308559	0.1	low_delta	0.905781363628116	0.9236712121212123	shared methylation scaffold
23248000	23249000	23248500	0.8049220588235293	5	0.88625	1	-0.0813279411764706	-0.00708404305143235	0.0070840430514323	0.1	low_delta	0.905781363628116	0.9211252982386571	shared methylation scaffold
23249000	23250000	23249500	0.9689003087192324	5	0.9727	2	-0.0037996912807677	-0.00708404305143235	0.0070840430514323	0.1	low_delta	0.9016629917435479	0.9192584151217738	shared methylation scaffold
23250000	23251000	23250500	0.9121152479537796	5	0.865031746031746	2	0.0470835019220334	-0.00708404305143235	0.0070840430514323	0.1	low_delta	0.8988742865444933	0.9192584151217738	shared methylation scaffold
23251000	23252000	23251500	0.9295197019092932	5	0.9215909090909092	2	0.0079287928183842	-0.00277323553759765	0.0027732355375976	0.1	low_delta	0.8958015307972813	0.9070863228388029	shared methylation scaffold
23252000	23253000	23252500	0.9281170713344624	5	0.9575757575757576	3	-0.0294586862412949	0.0005595283617939499	0.0005595283617939	0.1	low_delta	0.893182194634865	0.8933228457498541	shared methylation scaffold
23253000	23254000	23253500	0.8929330261572981	5	0.9178571428571428	2	-0.0249241166998448	-0.0037996912807677	0.0037996912807677	0.1	low_delta	0.893431363112432	0.896315502820463	shared methylation scaffold
23254000	23255000	23254500	0.9306702631558708	5	0.9257515151515152	2	0.0049187480043556	-0.010368394822097	0.010368394822097	0.1	low_delta	0.893431363112432	0.9136552870394302	shared methylation scaffold
23255000	23256000	23255500	0.8271200225684492	5	0.9696969696969696	1	-0.1425769471285205	-0.010368394822097	0.010368394822097	0.1	low_delta	0.8929330261572981	0.9136552870394302	shared methylation scaffold
23256000	23257000	23256500	0.8782178518396304	5	0.8903301886792453	2	-0.0121123368396148	-0.0037996912807677	0.0037996912807677	0.1	low_delta	0.8929330261572981	0.8903301886792453	shared methylation scaffold
23257000	23258000	23257500	0.8042918121094592	5	0.8623652721547459	3	-0.0580734600452866	0.0002661529997542	0.0002661529997542	0.1	low_delta	0.893431363112432	0.9136552870394302	shared methylation scaffold
23258000	23259000	23258500	0.8981716984821306	5	0.94859649122807	3	-0.0504247927459394	0.0002661529997542	0.0002661529997542	0.1	low_delta	0.893431363112432	0.9136552870394302	shared methylation scaffold
23259000	23260000	23259500	0.981180343716434	5	0.9356960784313726	3	0.0454842652850613	0.0019321360261653	0.0019321360261653	0.1	low_delta	0.893431363112432	0.8903301886792453	shared methylation scaffold
23260000	23261000	23260500	0.9754210144927538	5	0.9615384615384616	2	0.0138825529542921	0.0019321360261653	0.0019321360261653	0.1	low_delta	0.893431363112432	0.8903301886792453	shared methylation scaffold
23261000	23262000	23261500	0.893431363112432	5	0.8557214095744681	3	0.0377099535379639	0.0049187480043556	0.0049187480043556	0.1	low_delta	0.8981716984821306	0.9136552870394302	shared methylation scaffold
23262000	23263000	23262500	0.8707799400143663	5	0.802096129837703	3	0.0686838101766633	0.0049187480043556	0.0049187480043556	0.1	low_delta	0.893431363112432	0.8903301886792453	shared methylation scaffold
23263000	23264000	23263500	0.929045549984712	5	0.8771666666666667	3	0.0518788833180453	0.0049187480043556	0.0049187480043556	0.1	low_delta	0.893431363112432	0.8903301886792453	shared methylation scaffold
23264000	23265000	23264500	0.8794544690328591	5	0.8637210899956314	3	0.0157333790372277	0.0049187480043556	0.0049187480043556	0.1	low_delta	0.8981716984821306	0.9136552870394302	shared methylation scaffold
23265000	23266000	23265500	0.899576874606856	5	0.8847649572649573	3	0.0148119173418986	0.0073136148956145	0.0073136148956145	0.1	low_delta	0.8981716984821306	0.912450460829493	shared methylation scaffold
23266000	23267000	23266500	0.8889893696981434	5	0.8277722704572263	3	0.061217099240917	0.006116181449985049	0.0061161814499851	0.1	low_delta	0.8958015307972813	0.9130528739344617	shared methylation scaffold
23267000	23268000	23267500	0.8709354838709679	1	0.7353548018292684	2	0.1355806820416994	0.00364140080896025	0.0036414008089603	0.1	low_delta	0.8958015307972813	0.9130528739344617	shared methylation scaffold
23268000	23269000	23268500	0.9096709956709956	4	1.0	1	-0.0903290043290043	0.00364140080896025	0.0036414008089603	0.1	low_delta	0.8958015307972813	0.9130528739344617	shared methylation scaffold
23269000	23270000	23269500	0.8713893031275687	5	0.9136552870394302	3	-0.0422659839118615	0.00364140080896025	0.0036414008089603	0.1	low_delta	0.8988742865444933	0.9130528739344617	shared methylation scaffold
23270000	23271000	23270500	0.8726785672538206	5	0.7638333333333334	3	0.1088452339204872	0.0048388342545897	0.0048388342545897	0.1	low_delta	0.8988742865444933	0.9130528739344617	shared methylation scaffold
23271000	23272000	23271500	0.9483351615819812	5	0.8627180876118702	3	0.0856170739701109	0.0099020599077655	0.0099020599077655	0.1	low_delta	0.9046239351389258	0.9013903247543691	shared methylation scaffold
23272000	23273000	23272500	0.9441010997989868	5	0.9438349467992326	3	0.0002661529997542	0.0099020599077655	0.0099020599077655	0.1	low_delta	0.9046239351389258	0.8995411393917594	shared methylation scaffold
23273000	23274000	23273500	0.9121782957427188	5	0.93425	3	-0.0220717042572811	0.0099020599077655	0.0099020599077655	0.1	low_delta	0.9046239351389258	0.9114535929878459	shared methylation scaffold
23274000	23275000	23274500	0.8870027305333796	5	0.8850705945072143	3	0.0019321360261653	0.0099020599077655	0.0099020599077655	0.1	low_delta	0.9109246457068572	0.9114535929878459	shared methylation scaffold
23275000	23276000	23275500	0.8838931929181928	5	0.8714026879982762	3	0.0124905049199165	0.0048388342545897	0.0048388342545897	0.1	low_delta	0.9109246457068572	0.9114535929878459	shared methylation scaffold
23276000	23277000	23276500	0.9261820359482462	5	0.9188684210526316	3	0.0073136148956145	0.0048388342545897	0.0048388342545897	0.1	low_delta	0.9109246457068572	0.9087955331549435	shared methylation scaffold
23277000	23278000	23277500	0.8873471893309816	5	0.8866318179540259	3	0.0007153713769556	0.0021480948198651	0.0021480948198651	0.1	low_delta	0.9109246457068572	0.9087955331549435	shared methylation scaffold
23278000	23279000	23278500	0.8933095675234599	5	0.9725128960285586	3	-0.0792033285050987	0.0021480948198651	0.0021480948198651	0.1	low_delta	0.9129225635444265	0.9087955331549435	shared methylation scaffold
23279000	23280000	23279500	0.9251033991516748	5	0.9471287878787878	3	-0.0220253887271131	0.0021480948198651	0.0021480948198651	0.1	low_delta	0.9129225635444265	0.9087955331549435	shared methylation scaffold
23280000	23281000	23280500	0.9805026020149308	5	0.912450460829493	2	0.0680521411854377	0.0016966656938798	0.0016966656938798	0.1	low_delta	0.9129225635444265	0.9114535929878459	shared methylation scaffold
23281000	23282000	23281500	NaN	0	NaN	0	NaN	0.00108828336927495	0.001088283369275	0.1	low_delta	0.9144345353974428	0.9130528739344617	shared methylation scaffold
23282000	23283000	23282500	0.9416923898863456	5	0.9393283362727808	3	0.0023640536135649	0.0004907621883549	0.0004907621883549	0.1	low_delta	0.9144345353974428	0.9130528739344617	shared methylation scaffold
23283000	23284000	23283500	0.9384530527700148	5	0.9403	3	-0.0018469472299852	-0.0007903971151155	0.0007903971151154	0.1	low_delta	0.917543374966134	0.9162618540460309	shared methylation scaffold
23284000	23285000	23284500	0.9763407407407406	5	0.9942471264367816	3	-0.0179063856960409	-0.0007903971151155	0.0007903971151154	0.1	low_delta	0.9224939548175959	0.9162618540460309	shared methylation scaffold
23285000	23286000	23285500	0.9756098362412402	5	0.939406025824964	3	0.0362038104162761	0.0004907621883549	0.0004907621883549	0.1	low_delta	0.9256427175499605	0.9211426577134864	shared methylation scaffold
23286000	23287000	23286500	0.966512497021424	5	0.882338255548782	3	0.084174241472642	0.0004907621883549	0.0004907621883549	0.1	low_delta	0.9256427175499605	0.9211426577134864	shared methylation scaffold
23287000	23288000	23287500	0.8764136363636365	5	0.8854444444444445	3	-0.009030808080808	-0.0007903971151155	0.0007903971151154	0.1	low_delta	0.9256427175499605	0.9279163637033618	shared methylation scaffold
23288000	23289000	23288500	0.8928350956130483	5	0.9104567251461988	3	-0.0176216295331506	-0.00283518923071915	0.0028351892307191	0.1	low_delta	0.9250488149604528	0.9211426577134864	shared methylation scaffold
23289000	23290000	23289500	0.9560440745865828	5	0.9545828792249884	3	0.0014611953615943	-0.0005657879265148	0.0005657879265147	0.1	low_delta	0.9250488149604528	0.9156594409410623	shared methylation scaffold
23290000	23291000	23290500	0.9345969678963664	5	0.94195939785801	3	-0.0073624299616437	-0.00283518923071915	0.0028351892307191	0.1	low_delta	0.9250488149604528	0.9211426577134864	shared methylation scaffold
23291000	23292000	23291500	0.9441337690631808	5	0.9071343411636882	3	0.0369994278994926	-0.00283518923071915	0.0028351892307191	0.1	low_delta	0.9250488149604528	0.9211426577134864	shared methylation scaffold
23292000	23293000	23292500	0.9014140363704536	5	0.9055350427350428	3	-0.0041210063645891	-0.00283518923071915	0.0028351892307191	0.1	low_delta	0.9224393706263738	0.9179336776019171	shared methylation scaffold
23293000	23294000	23293500	0.9136668313461342	5	0.8003603174603174	3	0.1133065138858168	-0.00283518923071915	0.0028351892307191	0.1	low_delta	0.9224393706263738	0.9179336776019171	shared methylation scaffold
23294000	23295000	23294500	0.9345635593220338	5	0.8493583714187429	3	0.0852051879032909	-0.00283518923071915	0.0028351892307191	0.1	low_delta	0.9224393706263738	0.9114535929878459	shared methylation scaffold
23295000	23296000	23295500	0.8810254282646668	5	0.9324158330323824	3	-0.0513904047677156	-0.00019287593419544996	0.0001928759341954	0.1	low_delta	0.917543374966134	0.9092377608151547	shared methylation scaffold
23296000	23297000	23296500	0.9152022394487512	5	0.9722555555555557	3	-0.0570533161068044	-0.00019287593419544996	0.0001928759341954	0.1	low_delta	0.9151269967190208	0.9075765688238995	shared methylation scaffold
23297000	23298000	23297500	0.760687194833163	5	0.8660685599541021	3	-0.1053813651209391	-0.00019287593419544996	0.0001928759341954	0.1	low_delta	0.9151269967190208	0.9075765688238995	shared methylation scaffold
23298000	23299000	23298500	0.9198845104835168	5	0.9701351066571704	3	-0.0502505961736534	-0.00283518923071915	0.0028351892307191	0.1	low_delta	0.9143592926677123	0.9075765688238995	shared methylation scaffold
23299000	23300000	23299500	0.9312165173237752	5	0.9582131720430108	3	-0.0269966547192354	-0.0011811179349294001	0.0011811179349293	0.1	low_delta	0.907540433858294	0.9063346919493656	shared methylation scaffold
23300000	23301000	23300500	0.962729897308736	5	0.9234168943743412	3	0.0393130029343946	-0.0011811179349294001	0.0011811179349293	0.1	low_delta	0.9002450574009131	0.9063346919493656	shared methylation scaffold
23301000	23302000	23301500	0.9249942307692308	5	0.8846591760299626	3	0.0403350547392682	-0.0038234312314531	0.0038234312314531	0.1	low_delta	0.8990760784313725	0.9055350427350428	shared methylation scaffold
23302000	23303000	23302500	0.9316852593482368	5	0.93550869057969	3	-0.0038234312314531	-0.0041210063645891	0.0041210063645891	0.1	low_delta	0.8990760784313725	0.9071343411636882	shared methylation scaffold
23303000	23304000	23303500	0.881320028778488	5	0.9080187964841108	3	-0.0266987677056228	-0.0038234312314531	0.0038234312314531	0.1	low_delta	0.8990760784313725	0.9071343411636882	shared methylation scaffold
23304000	23305000	23304500	0.8976736447777618	5	0.8899627933521078	3	0.0077108514256539	-0.0038234312314531	0.0038234312314531	0.1	low_delta	0.8990760784313725	0.9055350427350428	shared methylation scaffold
23305000	23306000	23305500	0.8206675983503313	5	0.9243174603174604	3	-0.103649861967129	-0.0038234312314531	0.0038234312314531	0.1	low_delta	0.8990760784313725	0.9055350427350428	shared methylation scaffold
23306000	23307000	23306500	0.8956093333333334	5	0.8112420551134211	3	0.0843672782199123	-0.0038234312314531	0.0038234312314531	0.1	low_delta	0.8976736447777618	0.9055350427350428	shared methylation scaffold
23307000	23308000	23307500	0.9150517539892904	5	0.8809161764705881	3	0.0341355775187023	-0.0041210063645891	0.0041210063645891	0.1	low_delta	0.896782435974995	0.8899627933521078	shared methylation scaffold
23308000	23309000	23308500	0.8990760784313725	5	0.8172813036020582	3	0.0817947748293143	-0.0062312327989785	0.0062312327989785	0.1	low_delta	0.896782435974995	0.8899627933521078	shared methylation scaffold
23309000	23310000	23309500	0.7038995098039216	4	0.82775	3	-0.1238504901960784	-0.015591106595567651	0.0155911065955676	0.1	low_delta	0.8961958846541642	0.8989907949181093	shared methylation scaffold
23310000	23311000	23310500	0.7721472811910312	4	0.6054146198830409	3	0.1667326613079902	-0.015591106595567651	0.0155911065955676	0.1	low_delta	0.8954292164575209	0.8989907949181093	shared methylation scaffold
23311000	23312000	23311500	0.8640649599442703	5	0.8550831315577079	3	0.0089818283865624	-0.01105507377099185	0.0110550737709919	0.1	low_delta	0.8961958846541642	0.8989907949181093	shared methylation scaffold
23312000	23313000	23312500	NaN	0	NaN	0	NaN	-0.01105507377099185	0.0110550737709919	0.1	low_delta	0.8961958846541642	0.8989907949181093	shared methylation scaffold
23313000	23314000	23313500	0.8881042857142857	5	0.9583333333333334	3	-0.0702290476190476	-0.01105507377099185	0.0110550737709919	0.1	low_delta	0.8972280403763784	0.9084761715943552	shared methylation scaffold
23314000	23315000	23314500	0.8952490995817085	5	0.7878	2	0.1074490995817085	-0.0050273320152158	0.0050273320152158	0.1	low_delta	0.8972280403763784	0.9084761715943552	shared methylation scaffold
23315000	23316000	23315500	0.896782435974995	5	0.9561851851851852	3	-0.0594027492101901	-0.0038234312314531	0.0038234312314531	0.1	low_delta	0.896782435974995	0.9080187964841108	shared methylation scaffold
23316000	23317000	23316500	NaN	0	NaN	0	NaN	-0.0062312327989785	0.0062312327989785	0.1	low_delta	0.8956093333333334	0.8899627933521078	shared methylation scaffold
23317000	23318000	23317500	0.9345497536945812	5	0.9633893518518518	3	-0.0288395981572705	-0.0158789147430052	0.0158789147430052	0.1	low_delta	0.8956093333333334	0.9080187964841108	shared methylation scaffold
23318000	23319000	23318500	0.7823210526315789	5	0.7473916666666666	3	0.0349293859649123	-0.0160355227381499	0.0160355227381499	0.1	low_delta	0.8952490995817085	0.8899627933521078	shared methylation scaffold
23319000	23320000	23319500	0.8270410858204975	5	0.8678955555555555	3	-0.040854469735058	-0.0160355227381499	0.0160355227381499	0.1	low_delta	0.8956093333333334	0.8899627933521078	shared methylation scaffold
23320000	23321000	23320500	0.959568694371172	5	0.962996467330442	3	-0.0034277729592698	-0.0160355227381499	0.0160355227381499	0.1	low_delta	0.8952490995817085	0.8809161764705881	shared methylation scaffold
23321000	23322000	23321500	0.8756955348667397	5	0.9089335467045996	3	-0.0332380118378597	-0.0158789147430052	0.0158789147430052	0.1	low_delta	0.8956093333333334	0.8809161764705881	shared methylation scaffold
23322000	23323000	23322500	0.8614700250626566	5	0.8677012578616351	3	-0.0062312327989785	-0.0158789147430052	0.0158789147430052	0.1	low_delta	0.8957262394053634	0.8938049723534229	shared methylation scaffold
23323000	23324000	23323500	0.9305	5	0.9554509803921568	3	-0.0249509803921568	-0.0160355227381499	0.0160355227381499	0.1	low_delta	0.8952490995817085	0.9016691358024692	shared methylation scaffold
23324000	23325000	23324500	NaN	0	NaN	0	NaN	-0.0196772546505838	0.0196772546505838	0.1	low_delta	0.8881042857142857	0.9016691358024692	shared methylation scaffold
23325000	23326000	23325500	0.8836232668978161	5	0.868951583677611	3	0.014671683220205	-0.0196772546505838	0.0196772546505838	0.1	low_delta	0.8881042857142857	0.9089335467045996	shared methylation scaffold
23326000	23327000	23326500	0.9455741421207658	5	0.9614530568637712	3	-0.0158789147430052	-0.02076297302707935	0.0207629730270794	0.1	low_delta	0.8916766926479971	0.9240088679679238	shared methylation scaffold
23327000	23328000	23327500	0.93496447726185	5	0.951	3	-0.0160355227381499	-0.0218486914035749	0.0218486914035749	0.1	low_delta	0.8952490995817085	0.939084189231248	shared methylation scaffold
23328000	23329000	23328500	0.9011949857629912	5	0.939084189231248	3	-0.0378892034682567	-0.0218486914035749	0.0218486914035749	0.1	low_delta	0.8952490995817085	0.939084189231248	shared methylation scaffold
23329000	23330000	23329500	0.9699863035883004	5	0.9497292929292928	3	0.0202570106590076	-0.0196772546505838	0.0196772546505838	0.1	low_delta	0.8957262394053634	0.9089335467045996	shared methylation scaffold
23330000	23331000	23330500	NaN	0	NaN	0	NaN	-0.0196772546505838	0.0196772546505838	0.1	low_delta	0.896782435974995	0.9089335467045996	shared methylation scaffold
23331000	23332000	23331500	0.6519877551020408	5	0.8617777777777778	3	-0.209790022675737	-0.0160355227381499	0.0160355227381499	0.1	low_delta	0.9011949857629912	0.9089335467045996	shared methylation scaffold
23332000	23333000	23332500	0.9443687769413884	5	0.9836420817369094	3	-0.0392733047955209	-0.01595721874057755	0.0159572187405775	0.1	low_delta	0.9065339153474956	0.9119026936048809	shared methylation scaffold
23333000	23334000	23333500	0.8398652549019607	5	0.8617139463055357	3	-0.0218486914035749	-0.01544859927638235	0.0154485992763824	0.1	low_delta	0.9065339153474956	0.9119026936048809	shared methylation scaffold
23334000	23335000	23334500	0.9562037254920008	5	0.9758809801425846	3	-0.0196772546505838	-0.01544859927638235	0.0154485992763824	0.1	low_delta	0.9122728370652367	0.9154049678716286	shared methylation scaffold
23335000	23336000	23335500	0.7723307861176126	5	0.7873490699273722	3	-0.0150182838097595	-0.01544859927638235	0.0154485992763824	0.1	low_delta	0.9122728370652367	0.9207102888602888	shared methylation scaffold
23336000	23337000	23336500	0.9727547858501676	5	0.975488888888889	3	-0.0027341030387213	-0.01544859927638235	0.0154485992763824	0.1	low_delta	0.9065339153474956	0.9154049678716286	shared methylation scaffold
23337000	23338000	23337500	0.8957262394053634	5	0.8938049723534229	3	0.0019212670519405	-0.0112870970716397	0.0112870970716397	0.1	low_delta	0.9122728370652367	0.9207102888602888	shared methylation scaffold
23338000	23339000	23338500	0.8462375	5	0.9016691358024692	3	-0.0554316358024692	-0.0112870970716397	0.0112870970716397	0.1	low_delta	0.9183621751339333	0.9207102888602888	shared methylation scaffold
23339000	23340000	23339500	0.7517994830659537	5	0.8931196581196582	3	-0.1413201750537045	-0.0112870970716397	0.0112870970716397	0.1	low_delta	0.9122728370652367	0.9207102888602888	shared methylation scaffold
23340000	23341000	23340500	0.8653953931591568	5	0.9419066666666668	3	-0.0765112735075098	-0.0075559103335199	0.0075559103335199	0.1	low_delta	0.9126728291984734	0.9207039473684212	shared methylation scaffold
23341000	23342000	23341500	NaN	0	NaN	0	NaN	-0.0075559103335199	0.0075559103335199	0.1	low_delta	0.924051521069393	0.9207039473684212	shared methylation scaffold
23342000	23343000	23342500	NaN	0	NaN	0	NaN	-0.0029989955731621	0.0029989955731621	0.1	low_delta	0.9219097760695188	0.9159380952380952	shared methylation scaffold
23343000	23344000	23343500	NaN	0	NaN	0	NaN	-0.0027341030387213	0.0027341030387213	0.1	low_delta	0.9219097760695188	0.9159380952380952	shared methylation scaffold
23344000	23345000	23344500	0.9126728291984734	5	0.8756570512820513	3	0.037015777916422	0.0003266811621132	0.0003266811621132	0.1	low_delta	0.9219097760695188	0.914871840505162	shared methylation scaffold
23345000	23346000	23345500	0.924051521069393	5	0.8629350073025502	3	0.0611165137668427	-0.0027341030387213	0.0027341030387213	0.1	low_delta	0.9126728291984734	0.914871840505162	shared methylation scaffold
23346000	23347000	23346500	0.9666818530449456	5	0.9483333333333333	3	0.0183485197116123	-0.0028665493059417003	0.0028665493059417	0.1	low_delta	0.9122728370652367	0.9137428545591504	shared methylation scaffold
23347000	23348000	23347500	0.911872844932	5	0.914871840505162	3	-0.0029989955731621	-0.0028665493059417003	0.0028665493059417	0.1	low_delta	0.9122728370652367	0.9137428545591504	shared methylation scaffold
23348000	23349000	23348500	0.9937537976348731	5	0.9377854430833154	3	0.0559683545515579	-0.0028665493059417003	0.0028665493059417	0.1	low_delta	0.9117065651876034	0.9137428545591504	shared methylation scaffold
23349000	23350000	23349500	0.9525676470588234	5	0.9159380952380952	3	0.0366295518207281	-0.0028665493059417003	0.0028665493059417	0.1	low_delta	0.9117065651876034	0.9137428545591504	shared methylation scaffold
23350000	23351000	23350500	0.8808711525189785	5	0.9254824824824824	3	-0.0446113299635039	-0.0028665493059417003	0.0028665493059417	0.1	low_delta	0.909467828340653	0.9137428545591504	shared methylation scaffold
23351000	23352000	23351500	0.8694803226782032	5	0.8770362330117232	3	-0.0075559103335199	-0.0012037109383040499	0.001203710938304	0.1	low_delta	0.9117065651876034	0.9154049678716286	shared methylation scaffold
23352000	23353000	23352500	0.945943235828711	5	0.9442009803921568	3	0.0017422554365541	-0.00133615720552445	0.0013361572055244	0.1	low_delta	0.909467828340653	0.9137428545591504	shared methylation scaffold
23353000	23354000	23353500	0.9669545206971676	4	0.8886706349206349	3	0.0782838857765327	-0.0032951060571657503	0.0032951060571658	0.1	low_delta	0.9117065651876034	0.9154049678716286	shared methylation scaffold
23354000	23355000	23354500	0.8465657154378229	4	0.935011396011396	3	-0.0884456805735731	-0.00133615720552445	0.0013361572055244	0.1	low_delta	0.9117065651876034	0.9154049678716286	shared methylation scaffold
23355000	23356000	23355500	0.9254414414414416	4	0.9207039473684212	3	0.0047374940730203	0.00103446829933365	0.0010344682993336	0.1	low_delta	0.9122728370652367	0.9183210213032582	shared methylation scaffold
23356000	23357000	23356500	0.9376467272890364	4	0.9052829463146206	3	0.0323637809744159	0.00103446829933365	0.0010344682993336	0.1	low_delta	0.9172913026339962	0.9183210213032582	shared methylation scaffold
23357000	23358000	23357500	0.9219097760695188	4	0.9126138686131386	2	0.00929590745638	0.0003266811621132	0.0003266811621132	0.1	low_delta	0.9126728291984734	0.9207039473684212	shared methylation scaffold
23358000	23359000	23358500	0.9484484735032108	5	0.9481217923410976	2	0.0003266811621132	0.00103446829933365	0.0010344682993336	0.1	low_delta	0.9122728370652367	0.9183210213032582	shared methylation scaffold
23359000	23360000	23359500	0.9115402854432068	5	0.9028822463768116	2	0.0086580390663951	0.0003266811621132	0.0003266811621132	0.1	low_delta	0.911872844932	0.9177568518298008	shared methylation scaffold
23360000	23361000	23360500	0.9073953712380992	5	0.9486650326797386	2	-0.0412696614416392	0.0003266811621132	0.0003266811621132	0.1	low_delta	0.911872844932	0.9177568518298008	shared methylation scaffold
23361000	23362000	23361500	0.8477494395769396	5	0.908871705963939	2	-0.0611222663869993	-0.0029989955731621	0.0029989955731621	0.1	low_delta	0.911872844932	0.9207039473684212	shared methylation scaffold
23362000	23363000	23362500	0.8670194315200535	5	0.9054615384615384	2	-0.038442106941485	-0.0035912165411694	0.0035912165411694	0.1	low_delta	0.9115402854432068	0.9207039473684212	shared methylation scaffold
23363000	23364000	23363500	0.8901857142857142	5	0.9704761904761904	3	-0.0802904761904762	-0.0075559103335199	0.0075559103335199	0.1	low_delta	0.9105946350327034	0.921412761904762	shared methylation scaffold
23364000	23365000	23364500	0.8629956780457251	5	0.8665868945868945	3	-0.0035912165411694	-0.0180664599674037	0.0180664599674037	0.1	low_delta	0.9073953712380992	0.9207039473684212	shared methylation scaffold
23365000	23366000	23365500	0.8480983686220063	5	0.9360695187165776	3	-0.0879711500945712	-0.0199321169555269	0.0199321169555269	0.1	low_delta	0.9072301245987636	0.9207039473684212	shared methylation scaffold
23366000	23367000	23366500	0.9413875093388864	5	0.9295344546034072	3	0.011853054735479	-0.0180664599674037	0.0180664599674037	0.1	low_delta	0.9072301245987636	0.9177568518298008	shared methylation scaffold
23367000	23368000	23367500	0.7134256120527307	3	0.8541666666666667	2	-0.140741054613936	-0.0199321169555269	0.0199321169555269	0.1	low_delta	0.9072301245987636	0.9177568518298008	shared methylation scaffold
23368000	23369000	23368500	0.9385333333333332	5	0.9674444444444444	3	-0.0289111111111111	-0.0209570990970808	0.0209570990970808	0.1	low_delta	0.905585064935065	0.9177568518298008	shared methylation scaffold
23369000	23370000	23369500	0.905585064935065	5	0.902483676046176	3	0.0031013888888888	-0.0210450077134037	0.0210450077134037	0.1	low_delta	0.905585064935065	0.9207039473684212	shared methylation scaffold
23370000	23371000	23370500	0.952918550591012	5	0.921412761904762	3	0.03150578868625	-0.0210431106585059	0.0210431106585059	0.1	low_delta	0.9072301245987636	0.9207039473684212	shared methylation scaffold
23371000	23372000	23371500	0.9334458515802078	5	0.9544908592936115	3	-0.0210450077134037	-0.0210431106585059	0.0210431106585059	0.1	low_delta	0.905585064935065	0.9177568518298008	shared methylation scaffold
23372000	23373000	23372500	0.9105946350327034	5	0.931792308699716	3	-0.0211976736670126	-0.0210440591859548	0.0210440591859548	0.1	low_delta	0.9047500788745855	0.9195848068672814	shared methylation scaffold
23373000	23374000	23373500	0.903915092814106	5	0.8791296296296296	3	0.0247854631844762	-0.0210440591859548	0.0210440591859548	0.1	low_delta	0.9047500788745855	0.9247999928003032	shared methylation scaffold
23374000	23375000	23374500	0.8933454900778066	5	0.9177568518298008	3	-0.0244113617519941	-0.02112134069020815	0.0211213406902082	0.1	low_delta	0.9047500788745855	0.9247999928003032	shared methylation scaffold
23375000	23376000	23375500	0.9170143067268648	5	0.8976774644945698	3	0.0193368422322951	-0.02112134069020815	0.0211213406902082	0.1	low_delta	0.8986302914459563	0.9247999928003032	shared methylation scaffold
